runlist,algorithm_id,method,bit_rule,bit_allocator,contamination_id,contamination_mode,geometry_id,point_count,clean_point_count,seed,frame_estimator,refinement,sort_seconds,output_hash,bits_axis,robust_fallback_used,miad,m1_l1_locality,l1_locality,m1_l2_locality,l2_locality,recall_8_64,peak_rss_kb,block_read_mean,block_read_p95,cache_references,cache_misses,cache_miss_rate,perf_status,kendall_tau_clean,frame_angle_rad
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E2,256,256,0,none,off,2.6259e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,11.060339154163815,82390.71627878133,,8.27887596216549e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E2,256,256,1,none,off,2.2894e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,11.536520303595395,83681.11133402669,,9.769169088913979e-05,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E2,256,256,2,none,off,3.6519e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,10.556404163896069,80824.77302179439,,3.6247591401046963e-05,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E2,256,256,3,none,off,3.675e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,10.995480475474213,82014.09574346355,,3.082015424298736e-05,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E2,256,256,4,none,off,3.6469e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,11.066325307925,99024.45064750954,,3.1876669152635555e-05,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E5,256,256,0,none,off,2.2592e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.3941240573883211,15.657981673942919,,5.761647908261601e-07,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E5,256,256,1,none,off,2.4978e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.3939571427559425,15.645181845888288,,5.683784214426134e-07,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E5,256,256,2,none,off,2.2072e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.3939706295352157,15.64598069180681,,7.526063740565057e-07,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E5,256,256,3,none,off,2.2132e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.394138800197467,15.652116380815576,,5.690205834535144e-07,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E5,256,256,4,none,off,2.2583e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.39410681698138,15.660180008852363,,5.951730005690768e-07,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E6,256,256,0,none,off,2.8424e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.7436533942345704,17.5741575427991,,2.0236032328979543e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E6,256,256,1,none,off,2.8144e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.745767008098428,17.5741575427991,,2.8973674316482306e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E6,256,256,2,none,off,2.2533e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.7436780553165798,17.5741575427991,,2.8973674316482306e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E6,256,256,3,none,off,2.2743e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.7435995605821384,17.5741575427991,,2.8973674316482306e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E6,256,256,4,none,off,2.2633e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.7438454749976373,17.5741575427991,,2.8973674316482306e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E7,256,256,0,none,off,2.2743e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.9924274566405205,69.01264741971679,,3.87773741494861e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E7,256,256,1,none,off,2.8815e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.9930448519750712,69.01264741971679,,5.335228127926513e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E7,256,256,2,none,off,2.2553e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.9926336884292557,69.01264741971679,,2.380906755538237e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E7,256,256,3,none,off,2.2032e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.992808311283267,69.01264741971679,,2.3809067555382085e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E7,256,256,4,none,off,2.1952e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.992633688429256,69.01264741971679,,2.3809067555382085e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E8,256,256,0,none,off,4.3403e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,2.363025038352535,261.77297545532446,,1.832174876505945e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E8,256,256,1,none,off,2.8604e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,2.264230427854474,211.47862716515078,,9.465258776856146e-07,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E8,256,256,2,none,off,2.8334e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,2.3512992329909177,138.58125784206285,,5.102579138599248e-08,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E8,256,256,3,none,off,2.2934e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,2.3448532447053054,192.89722207291013,,6.686447066707403e-07,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D0,clean,E8,256,256,4,none,off,2.2593e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,2.4626530098935504,254.6334764485568,,4.428805947871325e-07,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,269,256,0,none,off,2.3504e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,3.335149410036591,33023.876951145874,,3.645743743979623e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,269,256,1,none,off,3.0417e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,3.0509838703368306,41132.44135889707,,1.3316536854720349e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,269,256,2,none,off,2.2923e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,3.112439780909993,36951.76372435882,,2.3170352294515094e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,269,256,3,none,off,2.3525e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,2.9557189833129747,30625.922101462173,,2.5424879740335616e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,269,256,4,none,off,2.3384e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,2.9663733100188177,46440.6420366111,,3.485260272989553e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E1,269,256,0,none,off,2.3715e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,8.848016259764657,918810.2225866722,,7.756372379762745e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E1,269,256,1,none,off,2.2774e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,7.966058364547969,1872863.298536516,,1.7773694992861937e-05,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E1,269,256,2,none,off,2.3595e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,7.944629627714662,773903.6549484541,,7.945196878835875e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E1,269,256,3,none,off,2.2873e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,7.940940608414509,1110227.0969141417,,1.8164029631596782e-05,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E1,269,256,4,none,off,2.3795e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,8.096981067188189,1264691.4255681634,,3.126932537561707e-05,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E2,269,256,0,none,off,2.3114e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,16.59431464984074,6599367.994035271,,8.27887596216549e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E2,269,256,1,none,off,2.3575e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,14.813807900717746,14669791.776481098,,9.769169088913979e-05,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E2,269,256,2,none,off,2.3024e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,14.8955150026635,5562856.166639759,,3.6247591401046963e-05,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E2,269,256,3,none,off,2.6821e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,15.009652313343837,8600664.534179162,,3.082015424298736e-05,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E2,269,256,4,none,off,3.8173e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,15.200915145279332,9554285.750438927,,3.1876669152635555e-05,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E5,269,256,0,none,off,3.7972e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,1.6357530462756629,807.4724588289507,,5.761647908261601e-07,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E5,269,256,1,none,off,2.3575e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,1.5942787292360678,958.4480417750865,,5.683784214426134e-07,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E5,269,256,2,none,off,2.2893e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,1.6068042784546768,1127.8679152231966,,7.526063740565057e-07,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E5,269,256,3,none,off,3.7923e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,1.5771666043603572,1253.3201716915448,,5.690205834535144e-07,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E5,269,256,4,none,off,2.3645e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,1.589356554710166,1699.9818783364997,,5.951730005690768e-07,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E6,269,256,0,none,off,3.0598e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,2.0555006116144376,1761.7882356307061,,2.0236032328979543e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E6,269,256,1,none,off,4.4174e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,2.0066481157012146,2019.6440427406,,2.8973674316482306e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E6,269,256,2,none,off,3.8132e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,2.026123978587117,2437.142112863099,,2.8973674316482306e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E6,269,256,3,none,off,3.7972e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,1.984816050974295,2709.830448599039,,2.8973674316482306e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E6,269,256,4,none,off,2.9756e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,2.000697736576496,3657.8246753958174,,2.8973674316482306e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E7,269,256,0,none,off,2.2943e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,2.427999519239561,6368.666373244594,,3.87773741494861e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E7,269,256,1,none,off,3.7892e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,2.2177546219132562,6212.049004659425,,5.335228127926513e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E7,269,256,2,none,off,2.3645e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,2.279892878012375,3183.072052623225,,2.380906755538237e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E7,269,256,3,none,off,2.2843e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,2.308321607811374,6655.868023041635,,2.3809067555382085e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E7,269,256,4,none,off,2.2944e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,2.2329334598903046,4666.811010508875,,2.3809067555382085e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E8,269,256,0,none,off,3.8243e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,3.44758520434834,36997.32406156951,,1.832174876505945e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E8,269,256,1,none,off,3.7953e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,3.011166214127574,50249.592122432776,,9.465258776856146e-07,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E8,269,256,2,none,off,2.2743e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,3.1919729285814227,34417.31928739098,,5.102579138599248e-08,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E8,269,256,3,none,off,2.9486e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,3.095071859313913,32099.8225500744,,6.686447066707403e-07,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E8,269,256,4,none,off,2.2964e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,3.221660667353434,51974.43705302064,,4.428805947871325e-07,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D2,uniform_bbox,E0,294,256,0,none,off,2.4937e-05,208e77162340b8562d30255a6f04f944bff5cef16c2757fb5d2a0ade7f84b62a,0 0 0,False,4.57143845878341,36771.095768201034,,3.645743743979623e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D2,uniform_bbox,E0,294,256,1,none,off,3.2673e-05,208e77162340b8562d30255a6f04f944bff5cef16c2757fb5d2a0ade7f84b62a,0 0 0,False,4.570530470717361,41132.44135889707,,1.3316536854720349e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D2,uniform_bbox,E0,294,256,2,none,off,3.2131e-05,208e77162340b8562d30255a6f04f944bff5cef16c2757fb5d2a0ade7f84b62a,0 0 0,False,4.7820579332495265,73400.83752160067,,2.3170352294515094e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D2,uniform_bbox,E0,294,256,3,none,off,4.1248e-05,208e77162340b8562d30255a6f04f944bff5cef16c2757fb5d2a0ade7f84b62a,0 0 0,False,4.4599332168459265,37882.19206262551,,2.5424879740335616e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D2,uniform_bbox,E0,294,256,4,none,off,2.5569e-05,208e77162340b8562d30255a6f04f944bff5cef16c2757fb5d2a0ade7f84b62a,0 0 0,False,4.657377623105357,66226.90529217062,,3.485260272989553e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D2,uniform_bbox,E1,294,256,0,none,off,2.5809e-05,208e77162340b8562d30255a6f04f944bff5cef16c2757fb5d2a0ade7f84b62a,0 0 0,False,12.440460094732654,1039980.9836183342,,7.756372379762745e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D2,uniform_bbox,E1,294,256,1,none,off,2.5558e-05,208e77162340b8562d30255a6f04f944bff5cef16c2757fb5d2a0ade7f84b62a,0 0 0,False,12.747723319125212,1882150.9397385416,,1.7773694992861937e-05,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D2,uniform_bbox,E1,294,256,2,none,off,2.5769e-05,208e77162340b8562d30255a6f04f944bff5cef16c2757fb5d2a0ade7f84b62a,0 0 0,False,12.582753214077567,1228156.5756947831,,7.945196878835875e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D2,uniform_bbox,E1,294,256,3,none,off,2.5759e-05,208e77162340b8562d30255a6f04f944bff5cef16c2757fb5d2a0ade7f84b62a,0 0 0,False,12.772633233844592,1326714.7268727669,,1.8164029631596782e-05,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D2,uniform_bbox,E1,294,256,4,none,off,2.5378e-05,208e77162340b8562d30255a6f04f944bff5cef16c2757fb5d2a0ade7f84b62a,0 0 0,False,13.14810854800571,1846951.1318153131,,3.126932537561707e-05,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D2,uniform_bbox,E2,294,256,0,none,off,2.5558e-05,208e77162340b8562d30255a6f04f944bff5cef16c2757fb5d2a0ade7f84b62a,0 0 0,False,23.50294688927463,7512360.156669289,,8.27887596216549e-06,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D2,uniform_bbox,E2,294,256,1,none,off,2.66e-05,208e77162340b8562d30255a6f04f944bff5cef16c2757fb5d2a0ade7f84b62a,0 0 0,False,23.948827862846574,15019788.259822413,,9.769169088913979e-05,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D2,uniform_bbox,E2,294,256,2,none,off,3.1981e-05,208e77162340b8562d30255a6f04f944bff5cef16c2757fb5d2a0ade7f84b62a,0 0 0,False,23.802869869304747,8596868.484294835,,3.6247591401046963e-05,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D2,uniform_bbox,E2,294,256,3,none,off,3.3423e-05,208e77162340b8562d30255a6f04f944bff5cef16c2757fb5d2a0ade7f84b62a,0 0 0,False,24.578117516280482,10464328.090287024,,3.082015424298736e-05,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D2,uniform_bbox,E2,294,256,4,none,off,2.5399e-05,208e77162340b8562d30255a6f04f944bff5cef16c2757fb5d2a0ade7f84b62a,0 0 0,False,24.762892642138166,13888377.910220465,,3.1876669152635555e-05,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D2,uniform_bbox,E5,294,256,0,none,off,2.5909e-05,208e77162340b8562d30255a6f04f944bff5cef16c2757fb5d2a0ade7f84b62a,0 0 0,False,1.9340859107048893,807.4724588289507,,5.761647908261601e-07,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D2,uniform_bbox,E5,294,256,1,none,off,2.5648e-05,208e77162340b8562d30255a6f04f944bff5cef16c2757fb5d2a0ade7f84b62a,0 0 0,False,1.9220270933860104,958.4480417750865,,5.683784214426134e-07,,,,,,,,,,1.0,
table_4_outlier,A0_input,input,C0_uniform,uniform,D2,uniform_bbox,E5,294,256,2,none,off,2.5649e-05,208e77162340b8562d30255a6f04f944bff5cef16c2757fb5d2a0ade7f84b62a,0 0 0,False,1.966542205780398,1582.3075211981657,,7.526063740565057e-07,,,,,,,,,,1.0,
