runlist,algorithm_id,method,bit_rule,bit_allocator,contamination_id,contamination_mode,geometry_id,point_count,clean_point_count,seed,frame_estimator,refinement,sort_seconds,output_hash,bits_axis,robust_fallback_used,miad,m1_l1_locality,l1_locality,m1_l2_locality,l2_locality,recall_8_64,peak_rss_kb,block_read_mean,block_read_p95,cache_references,cache_misses,cache_miss_rate,perf_status,kendall_tau_clean,frame_angle_rad
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E1,256,256,0,none,off,2.2823e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,5.955309458701651,10313.905036874516,10313.905036874516,7.756372379762745e-06,7.756372379762745e-06,0.2197265625,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E1,256,256,1,none,off,2.3074e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,6.132392471448548,10528.661793689564,10528.661793689564,1.7773694992861937e-05,1.7773694992861937e-05,0.23828125,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E1,256,256,2,none,off,2.2913e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,5.666868857813024,10109.21860015811,10109.21860015811,7.945196878835875e-06,7.945196878835875e-06,0.22900390625,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E1,256,256,3,none,off,3.6489e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,5.853615365320175,10412.509743973786,10412.509743973786,1.8164029631596782e-05,1.8164029631596782e-05,0.23046875,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E1,256,256,4,none,off,2.2773e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,5.8881921411475275,12388.734038691131,12388.734038691131,3.126932537561707e-05,3.126932537561707e-05,0.2119140625,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E1,384,384,0,none,off,3.3623e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,6.2095450903508596,15998.885072715846,15998.885072715846,7.756372379762745e-06,7.756372379762745e-06,0.15787760416666666,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E1,384,384,1,none,off,3.5757e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,5.887301461393392,10528.661793689564,10528.661793689564,1.7773694992861937e-05,1.7773694992861937e-05,0.16276041666666666,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E1,384,384,2,none,off,3.3504e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,5.82107682699965,10109.21860015811,10109.21860015811,3.1056692837334016e-06,3.1056692837334016e-06,0.15559895833333334,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E1,384,384,3,none,off,5.3462e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,5.938944756704241,10412.509743973786,10412.509743973786,1.5410488462646172e-06,1.5410488462646172e-06,0.15006510416666666,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E1,384,384,4,none,off,3.3573e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,5.701666460294304,12388.734038691131,12388.734038691131,3.756156721109441e-06,3.756156721109441e-06,0.1572265625,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E2,256,256,0,none,off,2.8043e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,11.060339154163815,82390.71627878133,82390.71627878133,8.27887596216549e-06,8.27887596216549e-06,0.22265625,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E2,256,256,1,none,off,2.2663e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,11.536520303595395,83681.11133402669,83681.11133402669,9.769169088913979e-05,9.769169088913979e-05,0.24267578125,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E2,256,256,2,none,off,2.2593e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,10.556404163896069,80824.77302179439,80824.77302179439,3.6247591401046963e-05,3.6247591401046963e-05,0.2294921875,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E2,256,256,3,none,off,2.2713e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,10.995480475474213,82014.09574346355,82014.09574346355,3.082015424298736e-05,3.082015424298736e-05,0.234375,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E2,256,256,4,none,off,2.2693e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,11.066325307925,99024.45064750954,99024.45064750954,3.1876669152635555e-05,3.1876669152635555e-05,0.22216796875,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E2,384,384,0,none,off,3.3363e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,11.617564093914117,127197.82550694,127197.82550694,8.27887596216549e-06,8.27887596216549e-06,0.15364583333333334,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E2,384,384,1,none,off,3.3022e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,10.991112418507406,83681.11133402669,83681.11133402669,4.877727293141117e-05,4.877727293141117e-05,0.15983072916666666,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E2,384,384,2,none,off,4.1328e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,10.903711177054173,80824.77302179439,80824.77302179439,9.578908562944347e-06,9.578908562944347e-06,0.15755208333333334,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E2,384,384,3,none,off,4.6468e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,11.157994445502666,82014.09574346355,82014.09574346355,6.104108973484864e-06,6.104108973484864e-06,0.16080729166666666,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E2,384,384,4,none,off,3.3423e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,10.67055245412595,99024.45064750954,99024.45064750954,4.437021033038827e-06,4.437021033038827e-06,0.15397135416666666,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E5,256,256,0,none,off,2.2933e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.3941240573883211,15.657981673942919,15.657981673942919,5.761647908261601e-07,5.761647908261601e-07,0.138671875,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E5,256,256,1,none,off,2.8394e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.3939571427559425,15.645181845888288,15.645181845888288,5.683784214426134e-07,5.683784214426134e-07,0.13330078125,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E5,256,256,2,none,off,2.2754e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.3939706295352157,15.64598069180681,15.64598069180681,7.526063740565057e-07,7.526063740565057e-07,0.13623046875,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E5,256,256,3,none,off,3.6769e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.394138800197467,15.652116380815576,15.652116380815576,5.690205834535144e-07,5.690205834535144e-07,0.13671875,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E5,256,256,4,none,off,2.2622e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.39410681698138,15.660180008852363,15.660180008852363,5.951730005690768e-07,5.951730005690768e-07,0.134765625,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E5,384,384,0,none,off,3.3032e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,1.3944835403989284,16.71391237798669,16.71391237798669,1.1858462151225689e-07,1.1858462151225689e-07,0.031575520833333336,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E5,384,384,1,none,off,3.3183e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,1.3943830591167001,16.711216543244046,16.711216543244046,8.769361897740706e-08,8.769361897740706e-08,0.031901041666666664,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E5,384,384,2,none,off,3.0527e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,1.3944225429423511,16.711718791428662,16.711718791428662,1.2668817350662305e-07,1.2668817350662305e-07,0.0322265625,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E5,384,384,3,none,off,3.3223e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,1.394560236694036,16.711861447263672,16.711861447263672,8.116644784400071e-08,8.116644784400071e-08,0.031901041666666664,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E5,384,384,4,none,off,3.3633e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,1.394553118620693,16.71211861136779,16.71211861136779,8.101718477157451e-08,8.101718477157451e-08,0.0302734375,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E6,256,256,0,none,off,2.6711e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.7436533942345704,17.5741575427991,17.5741575427991,2.0236032328979543e-06,2.0236032328979543e-06,0.17041015625,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E6,256,256,1,none,off,3.6659e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.745767008098428,17.5741575427991,17.5741575427991,2.8973674316482306e-06,2.8973674316482306e-06,0.169921875,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E6,256,256,2,none,off,3.6419e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.7436780553165798,17.5741575427991,17.5741575427991,2.8973674316482306e-06,2.8973674316482306e-06,0.1689453125,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E6,256,256,3,none,off,2.2473e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.7435995605821384,17.5741575427991,17.5741575427991,2.8973674316482306e-06,2.8973674316482306e-06,0.16943359375,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E6,256,256,4,none,off,2.1831e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.7438454749976373,17.5741575427991,17.5741575427991,2.8973674316482306e-06,2.8973674316482306e-06,0.1689453125,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E6,384,384,0,none,off,3.3162e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,1.742064925925693,17.5741575427991,17.5741575427991,5.37008432195774e-07,5.37008432195774e-07,0.07779947916666667,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E6,384,384,1,none,off,3.1931e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,1.7433355936039303,17.5741575427991,17.5741575427991,5.37008432195774e-07,5.37008432195774e-07,0.0791015625,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E6,384,384,2,none,off,3.1961e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,1.7416013164085806,17.5741575427991,17.5741575427991,9.944257587708654e-07,9.944257587708654e-07,0.07845052083333333,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E6,384,384,3,none,off,3.3072e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,1.7435266767075974,17.5741575427991,17.5741575427991,1.78573020450454e-06,1.78573020450454e-06,0.0791015625,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E6,384,384,4,none,off,3.3053e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,1.7437160418174535,17.5741575427991,17.5741575427991,1.78573020450454e-06,1.78573020450454e-06,0.0791015625,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E7,256,256,0,none,off,2.8214e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.9924274566405205,69.01264741971679,69.01264741971679,3.87773741494861e-06,3.87773741494861e-06,0.09765625,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E7,256,256,1,none,off,2.2333e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.9930448519750712,69.01264741971679,69.01264741971679,5.335228127926513e-06,5.335228127926513e-06,0.0986328125,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E7,256,256,2,none,off,2.8134e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.9926336884292557,69.01264741971679,69.01264741971679,2.380906755538237e-06,2.380906755538237e-06,0.10107421875,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E7,256,256,3,none,off,2.2333e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.992808311283267,69.01264741971679,69.01264741971679,2.3809067555382085e-06,2.3809067555382085e-06,0.1025390625,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E7,256,256,4,none,off,2.7673e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,1.992633688429256,69.01264741971679,69.01264741971679,2.3809067555382085e-06,2.3809067555382085e-06,0.10205078125,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E7,384,384,0,none,off,3.3162e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,1.9937225150248041,69.01264741971679,69.01264741971679,4.799199638443997e-07,4.799199638443997e-07,0.033203125,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E7,384,384,1,none,off,3.3082e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,1.9941335745817503,69.01264741971679,69.01264741971679,4.799199638444014e-07,4.799199638444014e-07,0.033528645833333336,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E7,384,384,2,none,off,4.1418e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,1.9917115744389435,69.01264741971679,69.01264741971679,1.2178148482735657e-06,1.2178148482735657e-06,0.033528645833333336,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E7,384,384,3,none,off,3.2913e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,1.9967480710882022,69.01264741971679,69.01264741971679,1.2178148482735657e-06,1.2178148482735657e-06,0.0341796875,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E7,384,384,4,none,off,3.3123e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,1.9966318078303096,69.01264741971679,69.01264741971679,1.2178148482735657e-06,1.2178148482735657e-06,0.0341796875,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E8,256,256,0,none,off,2.1931e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,2.363025038352535,261.77297545532446,261.77297545532446,1.832174876505945e-06,1.832174876505945e-06,0.2373046875,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E8,256,256,1,none,off,2.2582e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,2.264230427854474,211.47862716515078,211.47862716515078,9.465258776856146e-07,9.465258776856146e-07,0.21044921875,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E8,256,256,2,none,off,2.2923e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,2.3512992329909177,138.58125784206285,138.58125784206285,5.102579138599248e-08,5.102579138599248e-08,0.2353515625,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E8,256,256,3,none,off,2.8444e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,2.3448532447053054,192.89722207291013,192.89722207291013,6.686447066707403e-07,6.686447066707403e-07,0.23681640625,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E8,256,256,4,none,off,2.2192e-05,5354e0b9015c1e4f59b26e1797856fad7b2131d4a3e7ea31fc6d80e64ad31c8b,0 0 0,False,2.4626530098935504,254.6334764485568,254.6334764485568,4.428805947871325e-07,4.428805947871325e-07,0.24267578125,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E8,384,384,0,none,off,3.2842e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,2.3826743194346913,261.77297545532446,261.77297545532446,3.511092553162609e-07,3.511092553162609e-07,0.15755208333333334,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E8,384,384,1,none,off,5.3482e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,2.393486681396539,211.47862716515078,211.47862716515078,9.465258776856146e-07,9.465258776856146e-07,0.14778645833333334,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E8,384,384,2,none,off,3.3182e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,2.386626419511737,169.2946028086157,169.2946028086157,5.102579138599248e-08,5.102579138599248e-08,0.15397135416666666,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E8,384,384,3,none,off,3.3514e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,2.393596036557341,192.89722207291013,192.89722207291013,3.149900864201618e-08,3.149900864201618e-08,0.16666666666666666,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D0,clean,E8,384,384,4,none,off,3.155e-05,8386ce5f75893073a2aad46b8de8e6d6f0d2174507bd819f453b7917216d8e09,0 0 0,False,2.4678379900817085,254.6334764485568,254.6334764485568,4.428805947871325e-07,4.428805947871325e-07,0.16048177083333334,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,269,256,0,none,off,3.8213e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,3.335149410036591,33023.876951145874,33023.876951145874,3.645743743979623e-06,3.645743743979623e-06,0.22908921933085502,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,269,256,1,none,off,2.3565e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,3.0509838703368306,41132.44135889707,41132.44135889707,1.3316536854720349e-06,1.3316536854720349e-06,0.24814126394052044,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,269,256,2,none,off,2.3174e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,3.112439780909993,36951.76372435882,36951.76372435882,2.3170352294515094e-06,2.3170352294515094e-06,0.24117100371747213,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,269,256,3,none,off,2.3785e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,2.9557189833129747,30625.922101462173,30625.922101462173,2.5424879740335616e-06,2.5424879740335616e-06,0.25232342007434944,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,269,256,4,none,off,2.2482e-05,a240ba22fd5f9a398035ad7f0e177ba77b9cdd37699ff21dd20aaa890d43ce8d,0 0 0,False,2.9663733100188177,46440.6420366111,46440.6420366111,3.485260272989553e-06,3.485260272989553e-06,0.2379182156133829,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,403,384,0,none,off,3.4365e-05,88d765f0f3811d75407cdbb867d5a8941c3eb8e283643746a9eb5724667b5b95,0 0 0,False,3.2332231374114087,42638.83045230395,42638.83045230395,7.057777735779902e-07,7.057777735779902e-07,0.16904466501240695,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,403,384,1,none,off,3.2662e-05,88d765f0f3811d75407cdbb867d5a8941c3eb8e283643746a9eb5724667b5b95,0 0 0,False,2.9945935173290605,41234.13775768812,41234.13775768812,1.3316536854720349e-06,1.3316536854720349e-06,0.18021091811414391,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,403,384,2,none,off,3.4476e-05,88d765f0f3811d75407cdbb867d5a8941c3eb8e283643746a9eb5724667b5b95,0 0 0,False,3.1654590278059707,40912.23089366078,40912.23089366078,1.2594631471112273e-07,1.2594631471112273e-07,0.16532258064516128,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,403,384,3,none,off,3.4626e-05,88d765f0f3811d75407cdbb867d5a8941c3eb8e283643746a9eb5724667b5b95,0 0 0,False,2.9326696959680407,31900.95405804362,31900.95405804362,8.968770539360115e-08,8.968770539360115e-08,0.17462779156327543,,,,,,,,,
table_3_locality,A0_input,input,C0_uniform,uniform,D1,uniform_bbox,E0,403,384,4,none,off,3.2401e-05,88d765f0f3811d75407cdbb867d5a8941c3eb8e283643746a9eb5724667b5b95,0 0 0,False,3.0283222544348414,47102.00484847248,47102.00484847248,1.9818247397936697e-06,1.9818247397936697e-06,0.1761786600496278,,,,,,,,,
